Transaction_ID,Transaction_Date,Transaction_Hour,Customer_ID,Merchant_ID,Merchant_Name,Merchant_Category,City,Payment_Method,Bank_Name,Device_Type,Amount,Transaction_Status,Failure_Reason,Gateway_Response_Time_ms,Refund_Flag,Chargeback_Flag,Revenue_Fee,Settlement_Days,Is_High_Value,Risk_Score
TXN0000154,2025-06-10,17,CUST19481,MER040075,EduPrime,Education,Mumbai,Debit Card,IndusInd Bank,Android,18674.17,Success,,799,0,0,186.74,1.0,1,18
TXN0000155,2025-02-16,1,CUST34952,MER010064,FoodKart,Food & Delivery,Bengaluru,Wallet,SBI,iOS,974.86,Success,,1136,0,0,13.65,2.0,0,47
TXN0000156,2025-03-14,7,CUST29070,MER030084,RideGo,Travel,Ahmedabad,UPI,Kotak Mahindra Bank,iOS,8422.51,Success,,949,0,0,21.06,1.0,0,15
TXN0000157,2025-11-30,17,CUST28552,MER020034,Trendora,E-commerce,Kolkata,Debit Card,Yes Bank,Android,201.4,Success,,769,0,0,2.01,2.0,0,42
TXN0000158,2025-02-10,5,CUST10036,MER030025,TripNest,Travel,Pune,UPI,Kotak Mahindra Bank,Web,2052.4,Success,,675,1,0,5.13,1.0,0,21
TXN0000159,2025-11-25,0,CUST20268,MER070027,GameHive,Gaming,Delhi,Debit Card,Yes Bank,Android,448.3,Success,,1170,0,0,4.48,1.0,0,24
TXN0000160,2026-03-14,12,CUST30188,MER060106,TaskPilot,SaaS,Pune,UPI,SBI,Android,14762.85,Success,,911,0,0,36.91,3.0,1,51
TXN0000161,2025-09-02,6,CUST35526,MER050073,Wellnest,Healthcare,Bengaluru,Debit Card,Axis Bank,Android,544.63,Success,,1090,0,0,5.45,1.0,0,43
TXN0000162,2025-10-27,17,CUST20371,MER090093,PowerPay,Utilities,Bengaluru,UPI,Yes Bank,iOS,608.45,Success,,447,0,0,1.52,1.0,0,25
TXN0000163,2025-07-23,15,CUST23880,MER020107,Trendora,E-commerce,Delhi,UPI,HDFC Bank,Mobile Web,1744.32,Success,,768,0,0,4.36,1.0,0,16
TXN0000164,2025-05-01,16,CUST32895,MER060080,CloudDesk,SaaS,Pune,Credit Card,Bank of Baroda,iOS,594.7,Success,,1044,0,0,10.7,1.0,0,36
TXN0000165,2026-05-27,2,CUST27138,MER010089,DailyDine,Food & Delivery,Bengaluru,Debit Card,ICICI Bank,Android,601.77,Success,,1100,0,0,6.02,1.0,0,37
TXN0000166,2025-01-23,19,CUST26258,MER070020,GameKart,Gaming,Bengaluru,UPI,Bank of Baroda,Android,506.71,Success,,850,0,0,1.27,2.0,0,22
TXN0000167,2025-03-31,13,CUST21927,MER010121,QuickBite,Food & Delivery,Kolkata,UPI,IDFC First Bank,Android,472.61,Success,,634,0,0,1.18,1.0,0,60
TXN0000168,2025-09-07,22,CUST15877,MER020014,Trendora,E-commerce,Bengaluru,UPI,Canara Bank,Android,674.19,Success,,924,0,0,1.69,1.0,0,49
TXN0000169,2025-03-09,2,CUST25202,MER080063,ValueMart,Retail,Mumbai,Credit Card,HDFC Bank,Android,2479.08,Success,,707,1,0,44.62,2.0,0,37
TXN0000170,2025-01-08,10,CUST16724,MER070027,ArcadePay,Gaming,Delhi,Wallet,HDFC Bank,Web,566.96,Success,,854,0,0,7.94,3.0,0,35
TXN0000171,2026-02-08,17,CUST30881,MER050035,Wellnest,Healthcare,Pune,UPI,Canara Bank,Android,1547.11,Success,,807,0,0,3.87,2.0,0,45
TXN0000172,2025-09-11,9,CUST15093,MER010028,Snackzy,Food & Delivery,Jaipur,UPI,Kotak Mahindra Bank,Android,260.49,Success,,971,0,0,0.65,1.0,0,32
TXN0000173,2025-04-04,3,CUST12989,MER010038,FoodKart,Food & Delivery,Pune,UPI,Kotak Mahindra Bank,Web,486.73,Success,,1309,0,0,1.22,2.0,0,27
TXN0000174,2026-03-04,6,CUST14284,MER010057,QuickBite,Food & Delivery,Kolkata,UPI,Yes Bank,Android,324.29,Success,,286,0,0,0.81,1.0,0,22
TXN0000175,2025-02-20,1,CUST11400,MER080032,DailyStore,Retail,Bengaluru,UPI,Yes Bank,Web,3289.63,Success,,549,0,0,8.22,3.0,0,32
TXN0000176,2025-08-02,14,CUST23501,MER020128,MegaMart,E-commerce,Chennai,UPI,SBI,Android,3236.77,Success,,983,0,0,8.09,1.0,0,47
TXN0000177,2026-02-27,6,CUST39907,MER040089,CourseKart,Education,Delhi,Debit Card,Bank of Baroda,Web,3348.32,Success,,909,0,0,33.48,1.0,0,38
TXN0000178,2026-01-02,8,CUST27488,MER010069,UrbanMeals,Food & Delivery,Kochi,Credit Card,IndusInd Bank,Mobile Web,875.19,Success,,424,0,0,15.75,2.0,0,49
TXN0000179,2026-04-05,11,CUST27765,MER050127,CarePoint,Healthcare,Hyderabad,UPI,Canara Bank,Mobile Web,854.06,Success,,951,0,1,2.14,3.0,0,44
TXN0000180,2025-06-06,11,CUST10719,MER080016,DailyStore,Retail,Ahmedabad,Debit Card,Canara Bank,iOS,319.71,Success,,947,0,0,3.2,2.0,0,42
TXN0000181,2026-05-30,7,CUST31273,MER100125,CreditHub,Financial Services,Mumbai,UPI,ICICI Bank,Android,1409.04,Success,,642,0,0,3.52,2.0,0,13
TXN0000182,2025-10-21,21,CUST37878,MER100101,WealthKart,Financial Services,Pune,UPI,Kotak Mahindra Bank,Android,1378.18,Success,,794,0,0,3.45,1.0,0,47
TXN0000183,2025-03-10,21,CUST18411,MER020090,ShopSphere,E-commerce,Mumbai,Debit Card,Canara Bank,Android,4595.34,Success,,933,0,0,45.95,2.0,0,52
TXN0000184,2025-09-30,19,CUST24788,MER050042,CarePoint,Healthcare,Pune,Credit Card,ICICI Bank,Web,933.08,Success,,819,0,0,16.8,1.0,0,40
TXN0000185,2025-03-14,7,CUST15148,MER030112,FlyQuick,Travel,Pune,UPI,IndusInd Bank,Web,1337.44,Success,,807,0,0,3.34,2.0,0,49
TXN0000186,2025-08-19,23,CUST10126,MER040093,LearnLoop,Education,Hyderabad,UPI,HDFC Bank,Android,2635.33,Success,,550,1,0,6.59,1.0,0,25
TXN0000187,2025-03-05,15,CUST31033,MER040024,EduPrime,Education,Delhi,UPI,ICICI Bank,Android,3181.18,Success,,685,0,0,7.95,1.0,0,45
TXN0000188,2025-07-28,14,CUST23566,MER010139,FoodKart,Food & Delivery,Chennai,Credit Card,SBI,Web,770.13,Success,,603,0,0,13.86,2.0,0,41
TXN0000189,2026-01-05,22,CUST32202,MER040147,Tutorly,Education,Pune,UPI,Bank of Baroda,Mobile Web,7936.22,Success,,800,0,0,19.84,1.0,0,43
TXN0000190,2025-12-05,4,CUST22718,MER090023,PowerPay,Utilities,Mumbai,UPI,SBI,Web,619.87,Success,,603,1,0,1.55,2.0,0,46
TXN0000191,2025-11-22,21,CUST28439,MER080028,StyleStreet,Retail,Hyderabad,UPI,SBI,Android,6417.69,Success,,453,0,0,16.04,2.0,0,54
TXN0000192,2026-01-03,10,CUST22970,MER060010,BillStack,SaaS,Chennai,UPI,Kotak Mahindra Bank,Android,6001.78,Success,,1278,0,0,15.0,2.0,0,37
TXN0000193,2025-08-24,9,CUST19847,MER100035,InvestPlus,Financial Services,Chennai,UPI,Yes Bank,Web,8288.31,Success,,666,0,0,20.72,1.0,0,45
TXN0000194,2025-11-13,6,CUST20195,MER040017,SkillBridge,Education,Kolkata,Debit Card,IDFC First Bank,Web,4545.18,Success,,538,0,0,45.45,1.0,0,41
TXN0000195,2025-02-14,18,CUST26552,MER020119,MegaMart,E-commerce,Delhi,UPI,Yes Bank,Android,268.06,Success,,674,0,0,0.67,1.0,0,31
TXN0000196,2026-03-05,5,CUST10900,MER080073,StyleStreet,Retail,Mumbai,UPI,SBI,Web,1138.28,Success,,554,0,0,2.85,1.0,0,2
TXN0000197,2025-11-15,1,CUST18271,MER010058,QuickBite,Food & Delivery,Bengaluru,Credit Card,HDFC Bank,Android,3853.22,Success,,452,0,0,69.36,1.0,0,30
TXN0000198,2025-06-19,11,CUST28398,MER010096,Snackzy,Food & Delivery,Delhi,UPI,IDFC First Bank,Web,802.66,Failed,Customer Cancelled,3010,0,0,0.0,,0,33
TXN0000199,2026-05-13,13,CUST14913,MER090049,RechargePro,Utilities,Pune,UPI,Kotak Mahindra Bank,Android,557.48,Success,,1029,0,0,1.39,1.0,0,61
TXN0000200,2025-01-20,18,CUST33203,MER020150,ShopSphere,E-commerce,Delhi,Credit Card,Kotak Mahindra Bank,Android,694.32,Success,,508,0,0,12.5,1.0,0,27
TXN0000201,2025-05-13,0,CUST35000,MER010144,FoodKart,Food & Delivery,Bengaluru,Net Banking,IDFC First Bank,Android,1790.48,Success,,1032,0,0,21.49,1.0,0,40
TXN0000202,2026-03-31,19,CUST25474,MER050019,Wellnest,Healthcare,Ahmedabad,UPI,ICICI Bank,Android,3415.89,Success,,661,0,0,8.54,1.0,0,44
TXN0000203,2025-06-05,13,CUST25978,MER010021,UrbanMeals,Food & Delivery,Kochi,UPI,IndusInd Bank,Web,444.13,Success,,902,0,0,1.11,2.0,0,26
TXN0000204,2025-03-10,9,CUST11237,MER100002,CreditHub,Financial Services,Delhi,UPI,Bank of Baroda,iOS,3465.53,Success,,680,0,0,8.66,1.0,0,68
TXN0000205,2025-07-13,6,CUST12140,MER040043,EduPrime,Education,Bengaluru,UPI,Canara Bank,Android,5188.19,Success,,1255,0,0,12.97,3.0,0,29
TXN0000206,2025-09-24,5,CUST17485,MER100005,CreditHub,Financial Services,Mumbai,Wallet,Yes Bank,Android,2999.93,Success,,402,0,0,42.0,2.0,0,34
TXN0000207,2026-04-07,7,CUST22461,MER060114,BillStack,SaaS,Bengaluru,Wallet,ICICI Bank,iOS,1628.0,Success,,681,1,0,22.79,1.0,0,32
TXN0000208,2026-02-09,3,CUST19264,MER090031,PayBills,Utilities,Delhi,UPI,IndusInd Bank,iOS,369.59,Success,,1165,0,0,0.92,1.0,0,34
TXN0000209,2026-01-21,12,CUST31923,MER060147,CloudDesk,SaaS,Bengaluru,Net Banking,Yes Bank,Android,2591.38,Success,,749,0,0,31.1,1.0,0,39
TXN0000210,2025-08-18,22,CUST36267,MER010093,FoodKart,Food & Delivery,Bengaluru,UPI,HDFC Bank,Android,747.68,Success,,1187,1,0,1.87,2.0,0,55
TXN0000211,2025-09-13,6,CUST15993,MER070088,ArcadePay,Gaming,Mumbai,UPI,Yes Bank,Mobile Web,280.69,Success,,983,0,0,0.7,2.0,0,14
TXN0000212,2025-05-10,12,CUST36289,MER010124,Snackzy,Food & Delivery,Kolkata,UPI,HDFC Bank,Mobile Web,617.89,Success,,559,0,0,1.54,2.0,0,16
TXN0000213,2025-04-12,11,CUST10406,MER010081,FoodKart,Food & Delivery,Delhi,Credit Card,Yes Bank,Android,1047.11,Success,,511,0,0,18.85,1.0,0,37
TXN0000214,2026-02-11,7,CUST14872,MER020099,MegaMart,E-commerce,Chennai,Debit Card,IndusInd Bank,Android,3367.2,Success,,843,0,0,33.67,2.0,0,43
TXN0000215,2025-05-09,11,CUST28039,MER020058,Trendora,E-commerce,Mumbai,UPI,Yes Bank,Android,1787.22,Success,,1136,0,0,4.47,1.0,0,36
TXN0000216,2025-04-03,4,CUST35946,MER050024,MediPlus,Healthcare,Delhi,Wallet,HDFC Bank,Android,1860.3,Success,,1141,0,0,26.04,1.0,0,29
TXN0000217,2025-02-12,3,CUST13737,MER050116,HealthHub,Healthcare,Pune,Debit Card,Yes Bank,Android,324.64,Success,,853,0,0,3.25,1.0,0,51
TXN0000218,2025-03-24,13,CUST18333,MER080028,UrbanBazaar,Retail,Kolkata,UPI,SBI,iOS,1577.89,Success,,739,0,0,3.94,1.0,0,48
TXN0000219,2025-11-18,22,CUST14412,MER030130,VoyagePro,Travel,Ahmedabad,UPI,IndusInd Bank,Android,5624.64,Success,,991,0,0,14.06,2.0,0,18
TXN0000220,2025-05-15,21,CUST38882,MER050130,HealthHub,Healthcare,Chennai,Debit Card,SBI,Android,3761.65,Success,,1049,0,0,37.62,2.0,0,48
TXN0000221,2025-09-01,19,CUST32033,MER060089,CRMFlow,SaaS,Mumbai,Debit Card,IDFC First Bank,iOS,649.91,Success,,824,0,0,6.5,2.0,0,47
TXN0000222,2026-03-13,17,CUST38754,MER060074,WorkNest,SaaS,Pune,Credit Card,IndusInd Bank,Mobile Web,3065.61,Success,,1156,0,0,55.18,1.0,0,48
TXN0000223,2025-07-14,14,CUST36675,MER080092,StyleStreet,Retail,Mumbai,UPI,HDFC Bank,iOS,1154.83,Success,,551,0,0,2.89,1.0,0,27
TXN0000224,2025-08-12,9,CUST11763,MER100142,FinServe,Financial Services,Delhi,Debit Card,HDFC Bank,Mobile Web,5772.52,Success,,493,0,0,57.73,2.0,0,61
TXN0000225,2026-03-01,13,CUST16127,MER020020,CartBee,E-commerce,Kochi,Debit Card,Axis Bank,Web,934.0,Failed,Card Declined,4075,0,0,0.0,,0,52
TXN0000226,2025-05-01,5,CUST35884,MER060126,CRMFlow,SaaS,Pune,UPI,Canara Bank,iOS,3415.1,Success,,627,0,0,8.54,1.0,0,38
TXN0000227,2025-11-20,1,CUST21823,MER020085,MegaMart,E-commerce,Mumbai,Credit Card,Bank of Baroda,Android,1755.45,Success,,686,0,0,31.6,1.0,0,13
TXN0000228,2026-05-14,20,CUST22645,MER090030,UtilityDesk,Utilities,Bengaluru,Credit Card,IndusInd Bank,Android,219.71,Success,,898,0,0,3.95,1.0,0,52
TXN0000229,2025-08-19,5,CUST10241,MER010137,Snackzy,Food & Delivery,Bengaluru,Net Banking,Axis Bank,Android,642.62,Success,,719,0,0,7.71,2.0,0,31
TXN0000230,2025-12-05,1,CUST12868,MER030010,HotelHut,Travel,Bengaluru,Credit Card,ICICI Bank,Web,2163.53,Success,,335,0,0,38.94,1.0,0,48
TXN0000231,2025-10-30,12,CUST32967,MER010012,Snackzy,Food & Delivery,Pune,Credit Card,IDFC First Bank,Android,951.55,Success,,846,0,0,17.13,3.0,0,23
TXN0000232,2025-10-24,6,CUST19666,MER010140,DailyDine,Food & Delivery,Hyderabad,UPI,HDFC Bank,Android,1672.18,Success,,1304,0,0,4.18,1.0,0,11
TXN0000233,2026-04-09,10,CUST23522,MER080055,DailyStore,Retail,Mumbai,UPI,IDFC First Bank,Mobile Web,791.41,Success,,716,0,0,1.98,1.0,0,27
TXN0000234,2026-03-03,7,CUST25965,MER020149,CartBee,E-commerce,Chennai,UPI,IDFC First Bank,Android,3113.43,Success,,682,0,0,7.78,1.0,0,30
TXN0000235,2025-09-13,0,CUST15526,MER050110,HealthHub,Healthcare,Bengaluru,Credit Card,Kotak Mahindra Bank,iOS,370.45,Success,,1044,0,0,6.67,1.0,0,10
TXN0000236,2025-10-06,15,CUST39207,MER050036,HealthHub,Healthcare,Bengaluru,Debit Card,Yes Bank,iOS,1426.45,Success,,782,1,0,14.26,1.0,0,42
TXN0000237,2026-03-28,23,CUST31428,MER020121,Trendora,E-commerce,Bengaluru,Credit Card,IndusInd Bank,Android,2255.45,Success,,1290,0,0,40.6,1.0,0,39
TXN0000238,2025-11-05,4,CUST34813,MER080043,ValueMart,Retail,Kolkata,UPI,HDFC Bank,iOS,1381.13,Success,,1421,0,0,3.45,1.0,0,50
TXN0000239,2025-10-06,16,CUST39745,MER020133,CartBee,E-commerce,Mumbai,UPI,Yes Bank,Android,2373.19,Failed,Network Error,1683,0,0,0.0,,0,60
TXN0000240,2025-03-22,4,CUST28684,MER080140,ValueMart,Retail,Mumbai,Debit Card,IDFC First Bank,iOS,432.28,Success,,1133,0,0,4.32,3.0,0,24
TXN0000241,2026-02-06,1,CUST24415,MER050036,Wellnest,Healthcare,Hyderabad,UPI,Canara Bank,iOS,1666.56,Success,,1077,0,0,4.17,2.0,0,40
TXN0000242,2025-03-30,0,CUST17985,MER060006,BillStack,SaaS,Chennai,Credit Card,Yes Bank,Android,823.61,Failed,Card Declined,3675,0,0,0.0,,0,45
TXN0000243,2025-02-13,10,CUST12810,MER100073,LoanBridge,Financial Services,Delhi,UPI,SBI,iOS,1255.2,Success,,903,0,0,3.14,2.0,0,24
TXN0000244,2025-05-22,6,CUST17531,MER020018,ClickZone,E-commerce,Pune,Credit Card,IDFC First Bank,Android,1131.69,Success,,882,0,0,20.37,2.0,0,52
TXN0000245,2025-05-18,19,CUST25803,MER040024,LearnLoop,Education,Ahmedabad,UPI,IndusInd Bank,iOS,21012.16,Success,,846,0,0,52.53,1.0,1,44
TXN0000246,2025-02-03,17,CUST29302,MER080090,UrbanBazaar,Retail,Kolkata,Debit Card,Bank of Baroda,Android,3481.7,Success,,939,0,0,34.82,2.0,0,28
TXN0000247,2026-02-27,7,CUST27032,MER010031,Snackzy,Food & Delivery,Pune,UPI,Axis Bank,Android,722.36,Success,,964,0,0,1.81,1.0,0,30
TXN0000248,2025-10-12,0,CUST22132,MER080046,UrbanBazaar,Retail,Delhi,Credit Card,Bank of Baroda,Web,1536.81,Success,,825,0,0,27.66,2.0,0,53
TXN0000249,2025-04-03,11,CUST35759,MER010103,Snackzy,Food & Delivery,Jaipur,Debit Card,Yes Bank,Web,376.14,Success,,465,0,0,3.76,1.0,0,31
TXN0000250,2025-04-23,21,CUST33741,MER020010,ShopSphere,E-commerce,Bengaluru,UPI,IndusInd Bank,Android,1782.41,Success,,509,0,0,4.46,1.0,0,30
TXN0000251,2025-06-06,16,CUST30159,MER050060,Wellnest,Healthcare,Bengaluru,Net Banking,IDFC First Bank,Android,2251.14,Success,,1061,0,0,27.01,1.0,0,23
TXN0000252,2025-08-09,23,CUST29870,MER100058,FinServe,Financial Services,Delhi,Debit Card,IDFC First Bank,Mobile Web,8265.65,Success,,864,0,0,82.66,1.0,0,42
TXN0000253,2025-09-22,1,CUST32748,MER080065,ValueMart,Retail,Ahmedabad,Wallet,IDFC First Bank,Mobile Web,1199.51,Success,,869,0,0,16.79,2.0,0,25
TXN0000254,2025-01-22,5,CUST23515,MER100081,InvestPlus,Financial Services,Chennai,Credit Card,Kotak Mahindra Bank,Android,9239.11,Success,,879,0,0,166.3,2.0,0,66
TXN0000255,2025-03-01,1,CUST34451,MER090047,RechargePro,Utilities,Delhi,Credit Card,SBI,Android,543.87,Success,,324,0,0,9.79,2.0,0,32
TXN0000256,2025-05-02,3,CUST35043,MER060002,WorkNest,SaaS,Chennai,Debit Card,ICICI Bank,Mobile Web,5794.24,Success,,1359,0,0,57.94,1.0,0,26
TXN0000257,2026-02-02,0,CUST27720,MER040123,CourseKart,Education,Bengaluru,UPI,Axis Bank,Web,1261.43,Success,,504,0,0,3.15,1.0,0,50
TXN0000258,2025-01-07,12,CUST27976,MER020048,MegaMart,E-commerce,Bengaluru,UPI,Axis Bank,Android,907.05,Success,,788,0,0,2.27,2.0,0,47
TXN0000259,2025-10-11,13,CUST33620,MER100026,InvestPlus,Financial Services,Hyderabad,Net Banking,Kotak Mahindra Bank,Android,2076.61,Success,,955,0,0,24.92,2.0,0,31
TXN0000260,2025-05-18,4,CUST19832,MER040125,EduPrime,Education,Kolkata,UPI,SBI,Mobile Web,1780.56,Failed,Payment Gateway Timeout,4319,0,0,0.0,,0,34
TXN0000261,2025-07-21,18,CUST21505,MER020032,ClickZone,E-commerce,Kolkata,UPI,IDFC First Bank,iOS,571.11,Success,,720,0,0,1.43,1.0,0,30
TXN0000262,2025-12-14,3,CUST23823,MER100087,InvestPlus,Financial Services,Delhi,Net Banking,Bank of Baroda,iOS,4307.06,Success,,768,0,0,51.68,1.0,0,46
TXN0000263,2025-07-27,18,CUST24756,MER090134,RechargePro,Utilities,Delhi,Credit Card,Bank of Baroda,Android,488.59,Success,,910,0,0,8.79,1.0,0,57
TXN0000264,2025-05-10,15,CUST27170,MER040102,LearnLoop,Education,Ahmedabad,UPI,ICICI Bank,Android,4218.03,Success,,1000,0,0,10.55,1.0,0,34
TXN0000265,2025-08-09,17,CUST38320,MER010084,FoodKart,Food & Delivery,Kolkata,UPI,SBI,Android,204.17,Success,,797,0,0,0.51,1.0,0,24
TXN0000266,2026-04-10,3,CUST27684,MER040124,EduPrime,Education,Chennai,UPI,IndusInd Bank,Android,2079.92,Success,,1100,1,0,5.2,2.0,0,30
TXN0000267,2025-04-16,20,CUST10300,MER040077,CourseKart,Education,Chennai,UPI,Yes Bank,iOS,14476.61,Success,,584,0,0,36.19,1.0,1,25
TXN0000268,2025-07-14,2,CUST35053,MER010133,UrbanMeals,Food & Delivery,Mumbai,UPI,Bank of Baroda,Web,1209.86,Success,,655,0,0,3.02,1.0,0,31
TXN0000269,2025-02-23,4,CUST16154,MER030126,VoyagePro,Travel,Delhi,UPI,Kotak Mahindra Bank,Android,2312.22,Success,,839,0,0,5.78,1.0,0,38
TXN0000270,2025-01-07,8,CUST25195,MER030096,RideGo,Travel,Mumbai,UPI,SBI,Android,3805.66,Success,,1059,0,0,9.51,1.0,0,55
TXN0000271,2025-05-22,1,CUST35272,MER010099,UrbanMeals,Food & Delivery,Kolkata,UPI,Kotak Mahindra Bank,Web,711.48,Success,,696,0,0,1.78,1.0,0,30
TXN0000272,2025-02-02,18,CUST39083,MER060093,TaskPilot,SaaS,Mumbai,Debit Card,IDFC First Bank,iOS,2751.02,Success,,518,0,0,27.51,2.0,0,43
TXN0000273,2026-01-05,3,CUST34890,MER010087,QuickBite,Food & Delivery,Bengaluru,Debit Card,SBI,Android,624.52,Success,,531,0,0,6.25,3.0,0,25
TXN0000274,2026-05-16,17,CUST39448,MER020065,CartBee,E-commerce,Bengaluru,Debit Card,Yes Bank,Web,1564.01,Success,,870,0,0,15.64,2.0,0,20
TXN0000275,2026-04-11,0,CUST22030,MER030139,HotelHut,Travel,Hyderabad,Net Banking,IDFC First Bank,Android,2330.66,Success,,834,0,0,27.97,2.0,0,15
TXN0000276,2025-09-07,2,CUST30089,MER060040,WorkNest,SaaS,Mumbai,Debit Card,IDFC First Bank,Web,1917.42,Success,,955,0,0,19.17,1.0,0,35
TXN0000277,2025-01-25,6,CUST27231,MER060126,BillStack,SaaS,Bengaluru,UPI,Yes Bank,Android,4287.12,Success,,905,1,0,10.72,2.0,0,44
TXN0000278,2025-03-04,2,CUST36990,MER090015,RechargePro,Utilities,Pune,UPI,HDFC Bank,Android,703.14,Success,,359,0,0,1.76,1.0,0,32
TXN0000279,2025-06-29,10,CUST34550,MER050143,CarePoint,Healthcare,Chennai,Credit Card,Axis Bank,Android,1763.4,Success,,510,0,0,31.74,1.0,0,37
TXN0000280,2025-05-21,2,CUST39573,MER100091,CreditHub,Financial Services,Bengaluru,Credit Card,IDFC First Bank,Android,2132.08,Success,,575,0,0,38.38,1.0,0,41
TXN0000281,2026-03-04,9,CUST19322,MER100009,LoanBridge,Financial Services,Delhi,Net Banking,Kotak Mahindra Bank,Android,3783.46,Success,,840,0,0,45.4,1.0,0,55
TXN0000282,2025-08-03,8,CUST21655,MER010118,QuickBite,Food & Delivery,Jaipur,Net Banking,IDFC First Bank,iOS,336.44,Success,,723,0,0,4.04,2.0,0,46
TXN0000283,2025-06-18,21,CUST29505,MER080025,ValueMart,Retail,Bengaluru,Debit Card,Canara Bank,Web,1599.52,Success,,612,0,0,16.0,2.0,0,43
TXN0000284,2025-12-04,8,CUST30772,MER060003,WorkNest,SaaS,Mumbai,UPI,ICICI Bank,Web,5112.75,Success,,920,0,0,12.78,1.0,0,34
TXN0000285,2025-02-09,5,CUST24154,MER050057,MediPlus,Healthcare,Pune,Credit Card,Bank of Baroda,Mobile Web,882.89,Success,,929,0,0,15.89,1.0,0,39
TXN0000286,2026-01-25,18,CUST16426,MER020147,ClickZone,E-commerce,Hyderabad,UPI,SBI,Web,1391.91,Success,,1124,0,0,3.48,1.0,0,33
TXN0000287,2025-10-11,17,CUST30193,MER080090,HomeKart,Retail,Chennai,UPI,Canara Bank,Android,1744.76,Success,,763,0,0,4.36,1.0,0,44
TXN0000288,2025-02-12,8,CUST32735,MER080088,StyleStreet,Retail,Ahmedabad,UPI,IndusInd Bank,Mobile Web,2266.17,Success,,892,0,0,5.67,2.0,0,23
TXN0000289,2026-03-03,6,CUST18371,MER020012,Trendora,E-commerce,Chennai,Credit Card,SBI,iOS,770.51,Failed,Card Declined,1389,0,0,0.0,,0,40
TXN0000290,2025-01-07,11,CUST19585,MER020005,ShopSphere,E-commerce,Ahmedabad,UPI,Kotak Mahindra Bank,iOS,4714.93,Success,,1102,0,0,11.79,2.0,0,37
TXN0000291,2026-02-17,21,CUST18107,MER090011,PowerPay,Utilities,Delhi,UPI,Axis Bank,iOS,1017.73,Failed,Network Error,2693,0,0,0.0,,0,12
TXN0000292,2025-10-04,0,CUST38793,MER020066,ShopSphere,E-commerce,Kochi,Credit Card,Axis Bank,Mobile Web,2687.68,Success,,1067,0,0,48.38,2.0,0,27
TXN0000293,2026-05-01,20,CUST24719,MER100085,WealthKart,Financial Services,Bengaluru,Debit Card,Bank of Baroda,Android,3177.78,Success,,1098,0,0,31.78,2.0,0,54
TXN0000294,2026-02-11,20,CUST20404,MER010041,Snackzy,Food & Delivery,Kochi,Net Banking,Bank of Baroda,Mobile Web,210.08,Success,,687,0,0,2.52,1.0,0,36
TXN0000295,2025-11-18,14,CUST35530,MER090039,RechargePro,Utilities,Jaipur,Wallet,Kotak Mahindra Bank,Android,376.2,Success,,974,0,0,5.27,2.0,0,75
TXN0000296,2025-06-29,8,CUST33332,MER010121,Snackzy,Food & Delivery,Pune,Debit Card,Canara Bank,Android,657.64,Success,,1041,0,0,6.58,3.0,0,26
TXN0000297,2025-07-29,14,CUST24395,MER080046,StyleStreet,Retail,Kochi,Wallet,Axis Bank,Web,3179.13,Success,,1106,0,0,44.51,2.0,0,28
TXN0000298,2025-10-23,10,CUST27061,MER050010,Wellnest,Healthcare,Pune,Debit Card,Bank of Baroda,iOS,564.61,Success,,479,0,0,5.65,1.0,0,59
TXN0000299,2025-10-28,21,CUST15456,MER090119,RechargePro,Utilities,Delhi,Credit Card,HDFC Bank,Android,443.06,Success,,955,0,0,7.98,2.0,0,51
TXN0000300,2025-03-29,21,CUST24775,MER010083,DailyDine,Food & Delivery,Pune,UPI,IndusInd Bank,Mobile Web,222.49,Success,,515,0,0,0.56,2.0,0,59
TXN0000301,2025-05-08,9,CUST33177,MER060135,CloudDesk,SaaS,Pune,Debit Card,ICICI Bank,Android,1531.16,Success,,803,0,0,15.31,3.0,0,4
TXN0000302,2026-03-16,5,CUST20095,MER080108,StyleStreet,Retail,Bengaluru,Net Banking,SBI,Android,498.37,Success,,970,0,0,5.98,2.0,0,19
TXN0000303,2025-07-16,14,CUST17107,MER010061,DailyDine,Food & Delivery,Hyderabad,UPI,Yes Bank,Web,648.37,Success,,906,0,0,1.62,2.0,0,30
TXN0000304,2026-03-10,1,CUST37979,MER060038,CloudDesk,SaaS,Bengaluru,Debit Card,Axis Bank,Android,3588.29,Success,,915,0,0,35.88,2.0,0,44
TXN0000305,2026-04-08,3,CUST35183,MER050024,MediPlus,Healthcare,Delhi,Credit Card,IDFC First Bank,Android,914.42,Success,,917,0,0,16.46,1.0,0,31
TXN0000306,2025-08-02,3,CUST33912,MER060147,CloudDesk,SaaS,Pune,UPI,Bank of Baroda,iOS,5399.33,Success,,585,0,0,13.5,2.0,0,31
TXN0000307,2025-04-11,18,CUST33219,MER040060,SkillBridge,Education,Chennai,Credit Card,Yes Bank,iOS,2182.04,Success,,1046,0,0,39.28,2.0,0,47
TXN0000308,2025-11-19,1,CUST18337,MER020073,CartBee,E-commerce,Kolkata,UPI,Canara Bank,Android,2215.93,Failed,Network Error,2566,0,0,0.0,,0,23
TXN0000309,2025-09-23,3,CUST32036,MER010087,FoodKart,Food & Delivery,Bengaluru,UPI,IndusInd Bank,iOS,522.74,Success,,881,0,0,1.31,2.0,0,42
